id,nama_node1,nama_node2,kode_node1,kode_node2,kode_jalan,tanggal_mulai,tanggal_selesai,nama_jalan,kelurahan,kecamatan,panjang_jalan,lebar_jalan,luasan_pengerjaan,jenis_pekerjaan,deskripsi_pembangunan
"221,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. PEGIRIAN,PEGIRIAN,SEMAMPIR,16,2,24,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"222,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. PENELEH,PENELEH,GENTENG,7.5,2,10.75,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"223,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. PENGAMPON,BONGKARAN,PABEAN CANTIKAN,20,3,31,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"224,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. PENJARINGAN ASRI,PENJARINGAN SARI,RUNGKUT,32,3,42,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"225,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. PENJARINGAN SARI,PENJARINGAN SARI,RUNGKUT,21.5,2,27,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"226,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. PETEMON BARAT,KUPANG KRAJAN,SAWAHAN,24,2,28,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"227,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. PETEMON TIMUR DEPAN PERSIL NO. 81,PETEMON,SAWAHAN,25,1,12.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"228,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-18T00:00:00,JL. PLATUK,SIDOTOPO WETAN,KENJERAN,4,2,5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"229,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. PLOSO BARU,PACAR KEMBANG,TAMBAKSARI,38,2,46.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"230,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. PLOSO I,PLOSO,TAMBAKSARI,27,2,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"231,"""","""","""","""","""",2022-01-31T00:00:00,2022-01-31T00:00:00,JL. POGOT BARU,TANAH KALIKEDINDING,KENJERAN,18,3,13,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"232,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. PRADAH ARAH MAYJEND YONOSUWOYO,PRADAH KALI KENDAL,DUKUH PAKIS,24,2,42,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"233,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. PRADAH JAYA I,PRADAHKALI KENDAL.,DUKUH PAKIS,3,2,4,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"234,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. PRAPAT KURUNG,PERAK UTARA,PABEAN CANTIKAN,16,2,30,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"235,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. PRAPEN,PRAPEN,TENGGILIS MEJOYO,6,2,8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"236,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-26T00:00:00,JL. PROF. DR. MOESTOPO,PACAR KELING,TAMBAKSARI,4,2,2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"237,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. PUCANG ADI,KERTAJAYA,GUBENG,77,2,52,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"238,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. PUCANG ANOM,PUCANG SEWU,GUBENG,15,3,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"239,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. PUCANG ANOM TIMUR,KERTAJAYA,GUBENG,10,3,15,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"240,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. PUCANG JAJAR,KERTAJAYA,GUBENG,50,2,41,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"241,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. PUNCAK PERMAI I,PRADAH KALI KENDAL,DUKUH PAKIS,81,4,128,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"242,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-26T00:00:00,JL. PURA BESAKIH,GUNUNG ANYAR,GUNUNG ANYAR,2,2,2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"243,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. R. A. KARTINI,DR. SOETOMO,TEGALSARI,28,2,37.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"244,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. RAYA BALAS KLUMPRIK,BALAS KLUMPRIK,WIYUNG,7.5,1,7.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"245,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. RAYA DUKUG KUPANG BARAT XVIII,DUKUH KUPANG,DUKUH PAKIS,29,2,30.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"246,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. RAYA DUKUG KUPANG BARAT XX DEPAN NO. 72,DUKUH KUPANG,DUKUH PAKIS,16,2,20,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"247,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. RAYA DUKUH KUPANG,DUKUH KUPANG,DUKUH PAKIS,44,3,59,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"248,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. RAYA DUKUH KUPANG BARAT,DUKUH PAKIS,DUKUH PAKIS,30,3,40.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"249,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. RAYA DUPAK,GUNDIH,BUBUTAN,124.5,3,217.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"250,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. RAYA GADEL,GADEL,TANDES,12,3,36,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"251,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. RAYA JEMURSARI II DEPAN SMPN 13 SBY,JEMUR WONOSARI,WONOCOLO,45,3,85,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"252,"""","""","""","""","""",2022-01-31T00:00:00,2022-01-31T00:00:00,JL. RAYA KALI RUNGKUT,KALIRUNGKUT,RUNGKUT,5,4,2.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"253,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. RAYA KENDALSARI,PENJARINGAN SARI,RUNGKUT,23.5,3,29,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"254,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. RAYA KERTAJAYA INDAH,MANYAR SABRANGAN,MULYOREJO,22,1,24,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"255,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. RAYA KETINTANG,KETINTANG,GAYUNGAN,33,1,59,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"256,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. RAYA KUPANG INDAH,DUKUH KUPANG,DUKUH PAKIS,1,2,0.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"257,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. RAYA KUPANG JAYA,SONO KWIJENAN,SUKOMANUNGGAL,2,1.5,1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"258,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. RAYA LONTAR,LONTAR,SAMBIKEREP,58,3,79.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"259,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. RAYA MENGANTI BABATAN DEPAN PERSIL NO. 620,BABATAN,WIYUNG,8,2,12,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"260,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. RAYA MENGANTI JERUK,JERUK,LAKARSANTRI,10,3,10,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"261,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. RAYA MENGANTI KEDURUS,KEDURUS,KARANG PILANG,19,2,24.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"262,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. RAYA MENGANTI WIYUNG,WIYUNG,WIYUNG,5,2,6.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"263,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. RAYA NGINDEN,BARATAJAYA,GUBENG,10,3,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"264,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. RAYA PRAPEN,PRAPEN,TENGGILIS MEJOYO,16,2.5,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"265,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. RAYA SAMBI KEREP,SAMBIKEREP,SAMBIKEREP,42,4,61,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"266,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. RAYA SATELIT INDAH,TANJUNGSARI,SUKOMANUNGGAL,27,2,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"267,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. RAYA TANDES LOR,TANDES,TANDES,13,5,23,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"268,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. RAYA TUBANAN,TUBANAN,TANDES,22,3,55,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"269,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. RAYA WISMA LIDAH KULON,LIDAH KULON,LAKARSANTRI,42,3,37,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"270,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. RAYA WIYUNG,WIYUNG,WIYUNG,18,0.5,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"271,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. RAYA WIYUNG I,WIYUNG,WIYUNG,12,4,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"272,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. REJOSARI,BENOWO,PAKAL,22,4,56,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"273,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. REJOSARI PAKAL,BENOWO,PAKAL,82,3,120,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"274,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. REMBANG UTARA,DUPAK,KREMBANGAN,23,3,38,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"275,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. ROMOKALISARI,ROMOKALISARI,BENOWO,217.5,4,386,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"276,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. RUNGKUT KIDUL,RUNGKUT KIDUL,RUNGKUT,33,3,50.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"277,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. RUNGKUT MADYA,RUNGKUT MENANGGAL,GUNUNG ANYAR,41.5,2,48.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"278,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. RUNGKUT MAPAN,RUNGKUT TENGAH,GUNUNGANYAR,28,3,45.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"279,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. SAMLANGYU,KENJERAN,BULAK,20,1.5,30,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"280,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. SATELIT INDAH,SUKOMANUNGGAL,SUKOMANUNGGAL,24,4,51,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"281,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. SATELIT UTARA,TANJUNGSARI,SUKOMANUNGGAL,9,1.5,9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"282,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. SEMAMPIR TENGAH,MEDOKAN SEMAMPIR,SUKOLILO,12,3,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"283,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. SEMOLOWARU,SEMOLOWARU,SUKOLILO,21.5,2,37.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"284,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-26T00:00:00,JL. SEMOLOWARU BAHARI,SEMOLOWARU,SUKOLILO,44,2,44,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"285,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. SEMOLOWARU SELATAN II,SEMOLO WARU,SUKOLILO,100.5,3,123.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"286,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. SEMUT BARU,BONGKARAN,PABEAN CANTIKAN,8,2,14,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"287,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. SIDOREJO PAKAL,PAKAL,PAKAL,21,8,168,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"288,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. SIDOSERMO 1,SIDOSERMO,WONOCOLO,12.5,2,20,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"289,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. SIDOSERMO 2,SIDOSERMO,WONOCOLO,18,4,31.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"290,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. SIDOSERMO 4,SIDOSERMO,WONOCOLO,3.5,2,1.75,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"291,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. SIDOTOPO KIDUL,SIDOTOPO,SEMAMPIR,29,1.5,60,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"292,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. SIDOTOPO WETAN,SIDOTOPO WETAN,KENJERAN,18,3,20,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"293,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. SIMO JAWAR,SIMOMULYO BARU,SUKOMANUNGGAL,10.5,1.5,13.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"294,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. SIMOMULYO,SIMOMULYO,SUKOMANUNGGAL,10,4,25,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"295,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-18T00:00:00,JL. SINGAPUR,PAKAL,PAKAL,24,4,35,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"296,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. SIWALANKERTO,SIWALANKERTO,WONOCOLO,2,0.6,2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"297,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. STASIUN KOTA,BONGKARAN,PABEAN CANTIKAN,2,1,1.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"298,"""","""","""","""","""",2022-01-29T00:00:00,2022-01-29T00:00:00,JL. SUKOLILO LARANGAN,SUKOLILO,BULAK,1,2,0.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"299,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. SUKOMANUNGGAL,SUKOMANUNGGAL,SUKOMANUNGGAL,6.5,3,6.25,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"300,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-18T00:00:00,JL. SUKOMANUNGGAL JAYA,SUKOMANUNGGAL,SUKOMANUNGGAL,31,3,45,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"301,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. SUMBER REJO,SUMBER REJO,PAKAL,45,2.5,142,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"302,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. TAMAN PONDOK INDAH,WIYUNG,WIYUNG,79,2,125,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"303,"""","""","""","""","""",2022-01-22T00:00:00,2022-01-22T00:00:00,JL. TAMBAK WEDI LAMA,TAMBAK WEDI,KENJERAN,27,4,71,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"304,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. TAMBANG BOYO,PACAR KEMBANG,TAMBAKSARI,6,2,9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"305,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. TANAH LOT,GUNUNG ANYAR,GUNUNG ANYAR,31,3,29,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"306,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. TANAH MERAH,TANAH KALIKEDINDING,KENJERAN,1,2,1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"307,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-18T00:00:00,JL. TANJUNGSARI,TANJUNGSARI,SUKOMANUNGGAL,42,3,61,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"308,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-25T00:00:00,JL. TAPAK SIRING,PACAR KELING,TAMBAKSARI,4,3,4,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"309,"""","""","""","""","""",2022-01-31T00:00:00,2022-01-31T00:00:00,JL. TEGALSARI,TEGALSARI,TEGALSARI,2,1.5,1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"310,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. TEMBAAN,BUBUTAN,BUBUTAN,5.5,2,6.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"311,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. TENGGER RAYA SAWAH,KANDANGAN,BENOWO,17,3,38.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"312,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. TENGGER REJO DEPAN BENGKEL,KANDANGAN,BENOWO,9,2,11.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"313,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. TENGGILIS BARAT,TENGGILIS MEJOYO,TENGGILIS MEJOYO,1,1.5,0.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"314,"""","""","""","""","""",2022-01-19T00:00:00,2022-01-19T00:00:00,JL. TENGGILIS TIMUR,TENGGILIS MEJOYO,TENGGILIS MEJOYO,2,3,3,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"315,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. TENGGUMUNG BARU,PEGIRIAN,SEMAMPIR,3.5,2,3.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"316,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. TENGGUMUNG WETAN,WONOKUSUMO,SEMAMPIR,27,1.5,27,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"317,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. TIDAR,SAWAHAN,SAWAHAN,42,2,61.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"318,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. TUBANAN INDAH,KARANG POH,TANDES,7,3,14,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"319,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. TUBANAN LAMA,KARANG POH,TANDES,75,4,130,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"320,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. UNDAAN KULON DEPAN NO. 57-59,PENELEH,GENTENG,3,2,3,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"321,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. UNDAAN WETAN,KETABANG,GENTENG,30,3,42.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"322,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. WALIKOTA MUSTAJAB,KETABANG,GENTENG,25,2,32.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"323,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. WIRATNO,KENJERAN,BULAK,15,2.5,22,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"324,"""","""","""","""","""",2022-01-19T00:00:00,2022-01-19T00:00:00,JL. WISMA PAGESANGAN,PAGESANGAN,JAMBANGAN,3.5,3,5.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"325,"""","""","""","""","""",2022-01-19T00:00:00,2022-01-19T00:00:00,JL. WISMA PAGESANGAN I,PAGESANGAN,JAMBANGAN,14,3.5,24.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"326,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. WISMA TENGGER,KANDANGAN,BENOWO,25,2,31.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"327,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. WONOKUSUMO LOR,WONOKUSUMO,SEMAMPIR,9,1,9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"328,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. WONOREJO,MANUKAN KULON,TANDES,121,3,189,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"329,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. WONOREJO TIMUR,WONOREJO,RUNGKUT,11.5,2,14,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"330,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. YOS SUDARSO,EMBONG KALIASIN,GENTENG,3,2,6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
